num_zon,nom_localidade,num_local,nom_local,des_endereco,num_cep,nom_bairro,num_secao,qtd_aptos
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,403,343
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,404,345
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,459,348
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,485,349
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,489,344
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,568,347
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,578,347
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,586,343
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,602,344
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,618,345
32,VILA VELHA,1392,COLÉGIO UP,"RUA DOS PESSEGUEIROS, 44",29107230,ITAPOÃ,651,346
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,405,352
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,406,347
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,407,351
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,408,351
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,409,353
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,410,353
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,411,354
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,412,350
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,447,351
32,VILA VELHA,1660,UMEF PROFESSOR THELMO TORRES,"R. BÁRBARA HELIODORA, 01",29101520,ITAPOÃ,615,351
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,655,341
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,903,339
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,913,343
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,917,335
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,924,340
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,936,338
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,943,341
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,951,330
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,959,322
32,VILA VELHA,2070,COLÉGIO CEIC,"RUA JAIME DUARTE NASCIMENTO, 617",29101620,ITAPOÃ,963,347
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,654,321
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,661,318
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,904,330
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,909,331
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,914,315
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,916,332
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,922,329
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,934,321
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,940,329
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,945,340
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,949,325
32,VILA VELHA,2089,COLÉGIO PIO XII,"RUA RESPLENDOR, 85",29101521,ITAPOÃ,958,314
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,225,297
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,226,298
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,227,298
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,469,298
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,508,300
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,526,292
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,551,298
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,579,299
32,VILA VELHA,1376,UMEFTI  PROF. ELSON JOSÉ DE ,"R. CORONEL JOAQUIM DE FREITAS, 01",29123120,JABURUNA,666,301
32,VILA VELHA,1341,UMEI BASÍLIO COSTALONGA,"R. BERNARDINO MONTEIRO, 01",29115102,PAUL,200,290
32,VILA VELHA,1341,UMEI BASÍLIO COSTALONGA,"R. BERNARDINO MONTEIRO, 01",29115102,PAUL,201,290
32,VILA VELHA,1341,UMEI BASÍLIO COSTALONGA,"R. BERNARDINO MONTEIRO, 01",29115102,PAUL,202,289
32,VILA VELHA,1341,UMEI BASÍLIO COSTALONGA,"R. BERNARDINO MONTEIRO, 01",29115102,PAUL,451,283
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,262,221
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,263,235
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,264,221
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,265,225
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,266,224
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,267,221
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,268,227
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,269,227
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,270,224
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,271,224
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,272,223
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,273,221
32,VILA VELHA,1430,UMEF GRACIANO NEVES,"R. COUTO AGUIRRE, 49",29115050,PAUL,484,242
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,280,358
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,281,356
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,446,361
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,488,359
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,496,357
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,501,360
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,504,359
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,513,360
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,519,360
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,527,360
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,538,357
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,543,361
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,547,360
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,552,360
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,555,357
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,557,356
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,561,357
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,565,360
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,573,358
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,574,359
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,584,361
32,VILA VELHA,1457,COLÉGIO AMERICANO ,"R. LÚCIO BACELAR, 490",29101030,PRAIA DA COSTA,658,360
32,VILA VELHA,1473,COMUNIDADE NOSSA SENHORA ,"RUA QUINZE DE NOVEMBRO, 241",29100031,PRAIA DA COSTA,276,329
32,VILA VELHA,1473,COMUNIDADE NOSSA SENHORA ,"RUA QUINZE DE NOVEMBRO, 241",29100031,PRAIA DA COSTA,277,326
32,VILA VELHA,1473,COMUNIDADE NOSSA SENHORA ,"RUA QUINZE DE NOVEMBRO, 241",29100031,PRAIA DA COSTA,278,325
32,VILA VELHA,1473,COMUNIDADE NOSSA SENHORA ,"RUA QUINZE DE NOVEMBRO, 241",29100031,PRAIA DA COSTA,279,331
32,VILA VELHA,1473,COMUNIDADE NOSSA SENHORA ,"RUA QUINZE DE NOVEMBRO, 241",29100031,PRAIA DA COSTA,659,332
32,VILA VELHA,1473,COMUNIDADE NOSSA SENHORA ,"RUA QUINZE DE NOVEMBRO, 241",29100031,PRAIA DA COSTA,665,328
32,VILA VELHA,2046,COLÉGIO MESSINA,"R HUGO MUSSO, 330",29101280,PRAIA DA COSTA,606,336
32,VILA VELHA,2046,COLÉGIO MESSINA,"R HUGO MUSSO, 330",29101280,PRAIA DA COSTA,616,329
32,VILA VELHA,2046,COLÉGIO MESSINA,"R HUGO MUSSO, 330",29101280,PRAIA DA COSTA,621,328
32,VILA VELHA,2046,COLÉGIO MESSINA,"R HUGO MUSSO, 330",29101280,PRAIA DA COSTA,650,333
32,VILA VELHA,2046,COLÉGIO MESSINA,"R HUGO MUSSO, 330",29101280,PRAIA DA COSTA,653,323
32,VILA VELHA,2046,COLÉGIO MESSINA,"R HUGO MUSSO, 330",29101280,PRAIA DA COSTA,656,328
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,657,397
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,906,397
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,910,395
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,912,397
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,915,397
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,918,398
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,923,398
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,941,396
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,955,393
32,VILA VELHA,2097,NEP NÚCLEO EDUCACIONAL ,"RUA DOM JORGE MENEZES, 360",29100025,PRAIA DA COSTA,961,397
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,927,310
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,932,312
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,935,305
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,939,303
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,942,303
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,944,298
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,946,305
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,950,310
32,VILA VELHA,2127,CENTRO EDUCACIONAL ,"AV. ANTÔNIO GIL VELOSO, N. 1300",29101016,PRAIA DA COSTA,957,306
32,VILA VELHA,2135,UMEITI CASULO VOVÔ,"RUA GASTÃO ROUBACH, 688",29101020,PRAIA DA COSTA,928,378
32,VILA VELHA,2135,UMEITI CASULO VOVÔ,"RUA GASTÃO ROUBACH, 688",29101020,PRAIA DA COSTA,948,366
32,VILA VELHA,1600,EEEM GODOFREDO SCHNEIDER,"R. BERNARDO SCHINEIDER, S/ N",29100170,PRAINHA,372,170
32,VILA VELHA,1600,EEEM GODOFREDO SCHNEIDER,"R. BERNARDO SCHINEIDER, S/ N",29100170,PRAINHA,373,173
32,VILA VELHA,1600,EEEM GODOFREDO SCHNEIDER,"R. BERNARDO SCHINEIDER, S/ N",29100170,PRAINHA,374,167
32,VILA VELHA,1600,EEEM GODOFREDO SCHNEIDER,"R. BERNARDO SCHINEIDER, S/ N",29100170,PRAINHA,375,168
32,VILA VELHA,1600,EEEM GODOFREDO SCHNEIDER,"R. BERNARDO SCHINEIDER, S/ N",29100170,PRAINHA,473,172
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,419,299
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,420,292
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,421,296
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,422,297
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,423,295
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,424,300
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,425,299
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,426,297
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,427,295
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,428,297
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,429,297
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,430,297
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,431,295
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,432,298
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,433,297
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,522,284
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,585,297
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,611,292
32,VILA VELHA,1694,EEEFM ADOLFINA ZAMPROGNO,"RUA SEBASTIÃO GAIBA, S/ N",29116300,VILA GARRIDO,919,299
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,434,297
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,435,298
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,436,299
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,437,294
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,546,290
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,563,289
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,607,288
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,663,294
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,921,291
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,925,321
32,VILA VELHA,1708,UMEF ANTÔNIO BEZERRA DE ,R. OPERÁRIA S/N,29116390,VILA GARRIDO,956,290
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,1,292
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,2,292
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,3,295
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,4,296
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,5,291
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,6,290
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,7,288
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,8,292
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,9,289
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,280,282
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,305,288
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,350,288
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,351,296
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,402,289
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,465,283
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,503,286
55,VILA VELHA,1015,EPG MARINA BARCELLOS ,"R. LIMA,  S/ N",29103520,ARAÇÁS,565,286
55,VILA VELHA,2003,ESCOLA FUNDAÇÃO BRADESCO,RODOVIA DARLY SANTOS  VILA VELHA - ES,29103091,ARAÇÁS,551,334
55,VILA VELHA,2003,ESCOLA FUNDAÇÃO BRADESCO,RODOVIA DARLY SANTOS  VILA VELHA - ES,29103091,ARAÇÁS,579,321
55,VILA VELHA,2003,ESCOLA FUNDAÇÃO BRADESCO,RODOVIA DARLY SANTOS  VILA VELHA - ES,29103091,ARAÇÁS,590,322
55,VILA VELHA,2003,ESCOLA FUNDAÇÃO BRADESCO,RODOVIA DARLY SANTOS  VILA VELHA - ES,29103091,ARAÇÁS,601,318
55,VILA VELHA,1910,UMEF ALY DA SILVA,RUA ANANÁS S/N,29128490,BALNEÁRIO PONTA DA FRUTA,472,350
55,VILA VELHA,1910,UMEF ALY DA SILVA,RUA ANANÁS S/N,29128490,BALNEÁRIO PONTA DA FRUTA,491,338
55,VILA VELHA,1910,UMEF ALY DA SILVA,RUA ANANÁS S/N,29128490,BALNEÁRIO PONTA DA FRUTA,517,335
55,VILA VELHA,1910,UMEF ALY DA SILVA,RUA ANANÁS S/N,29128490,BALNEÁRIO PONTA DA FRUTA,538,349
55,VILA VELHA,1910,UMEF ALY DA SILVA,RUA ANANÁS S/N,29128490,BALNEÁRIO PONTA DA FRUTA,548,348
55,VILA VELHA,1910,UMEF ALY DA SILVA,RUA ANANÁS S/N,29128490,BALNEÁRIO PONTA DA FRUTA,566,344
55,VILA VELHA,1910,UMEF ALY DA SILVA,RUA ANANÁS S/N,29128490,BALNEÁRIO PONTA DA FRUTA,583,340
55,VILA VELHA,1910,UMEF ALY DA SILVA,RUA ANANÁS S/N,29128490,BALNEÁRIO PONTA DA FRUTA,596,355
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,10,334
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,11,329
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,12,325
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,13,329
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,14,334
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,226,328
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,227,327
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,262,327
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,287,323
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,298,327
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,311,327
55,VILA VELHA,1023,UMEF - DR TUFFY NADER,RUA ANTÔNIO FONSECA S/N,29125792,BARRA DO JUCU,329,323
55,VILA VELHA,1538,EEEFM MARCÍLIO DIAS,"R. PROCURADOR JAIME COUTINHO, S/ N",29125790,BARRA DO JUCU,341,350
55,VILA VELHA,1538,EEEFM MARCÍLIO DIAS,"R. PROCURADOR JAIME COUTINHO, S/ N",29125790,BARRA DO JUCU,371,348
55,VILA VELHA,1538,EEEFM MARCÍLIO DIAS,"R. PROCURADOR JAIME COUTINHO, S/ N",29125790,BARRA DO JUCU,389,351
55,VILA VELHA,1538,EEEFM MARCÍLIO DIAS,"R. PROCURADOR JAIME COUTINHO, S/ N",29125790,BARRA DO JUCU,403,350
